Airline,Origin,mean
ExpressJet Airlines Inc.,PNS,14.344517184942717
ExpressJet Airlines Inc.,PVD,23.60981912144703
ExpressJet Airlines Inc.,PWM,17.81638044914135
ExpressJet Airlines Inc.,RAP,11.0
ExpressJet Airlines Inc.,RDU,26.392156862745097
ExpressJet Airlines Inc.,RIC,20.364068788876693
ExpressJet Airlines Inc.,ROA,18.964285714285715
ExpressJet Airlines Inc.,ROC,21.496108949416342
ExpressJet Airlines Inc.,ROW,12.0
ExpressJet Airlines Inc.,RST,18.431718061674008
ExpressJet Airlines Inc.,SAF,14.717647058823529
ExpressJet Airlines Inc.,SAT,13.0
ExpressJet Airlines Inc.,SAV,16.41546526867628
ExpressJet Airlines Inc.,SBN,17.321052631578947
ExpressJet Airlines Inc.,SCE,24.5
ExpressJet Airlines Inc.,SDF,16.833532934131735
ExpressJet Airlines Inc.,SGF,17.081549439347604
ExpressJet Airlines Inc.,SHV,13.180565627266136
ExpressJet Airlines Inc.,SLC,15.333333333333334
ExpressJet Airlines Inc.,STL,18.149342891278376
ExpressJet Airlines Inc.,SYR,23.916030534351144
ExpressJet Airlines Inc.,TLH,12.916666666666666
ExpressJet Airlines Inc.,TRI,11.535714285714286
ExpressJet Airlines Inc.,TUL,15.083277367360644
ExpressJet Airlines Inc.,TUS,13.651785714285714
ExpressJet Airlines Inc.,TVC,17.801204819277107
ExpressJet Airlines Inc.,TYS,17.05914718019257
ExpressJet Airlines Inc.,VPS,14.464140730717185
ExpressJet Airlines Inc.,XNA,15.16017316017316
Frontier Airlines Inc.,ABQ,13.505643340857787
Frontier Airlines Inc.,ALB,16.883116883116884
Frontier Airlines Inc.,ATL,18.40655048076923
Frontier Airlines Inc.,AUS,14.531876138433516
Frontier Airlines Inc.,BHM,13.909547738693467
Frontier Airlines Inc.,BIS,11.68041237113402
Frontier Airlines Inc.,BKG,9.367647058823529
Frontier Airlines Inc.,BMI,14.224137931034482
Frontier Airlines Inc.,BNA,14.625932835820896
Frontier Airlines Inc.,BOI,12.24742268041237
Frontier Airlines Inc.,BUF,15.176616915422885
Frontier Airlines Inc.,BZN,11.732673267326733
Frontier Airlines Inc.,CHS,15.278409090909092
Frontier Airlines Inc.,CID,12.256281407035177
Frontier Airlines Inc.,CLE,14.130128470783257
Frontier Airlines Inc.,CLT,19.42622950819672
Frontier Airlines Inc.,CMH,11.602189781021897
Frontier Airlines Inc.,COS,14.83181299885975
Frontier Airlines Inc.,CVG,15.087503837887626
Frontier Airlines Inc.,DCA,17.79718309859155
Frontier Airlines Inc.,DEN,16.30769927126239
Frontier Airlines Inc.,DFW,17.339449541284402
Frontier Airlines Inc.,DSM,12.80931263858093
Frontier Airlines Inc.,DTW,16.894389438943893
Frontier Airlines Inc.,ELP,14.676923076923076
Frontier Airlines Inc.,FAR,14.795918367346939
Frontier Airlines Inc.,FAT,12.057471264367816
Frontier Airlines Inc.,FLL,17.245283018867923
Frontier Airlines Inc.,FSD,13.232394366197184
Frontier Airlines Inc.,GEG,13.190184049079754
Frontier Airlines Inc.,GRR,15.008113590263692
Frontier Airlines Inc.,GSO,14.098039215686274
Frontier Airlines Inc.,GSP,14.265486725663717
Frontier Airlines Inc.,HRL,10.73076923076923
Frontier Airlines Inc.,HSV,12.733333333333333
Frontier Airlines Inc.,IAD,18.100175746924428
Frontier Airlines Inc.,IAH,14.354785478547855
Frontier Airlines Inc.,ICT,11.804347826086957
Frontier Airlines Inc.,IND,14.125565610859729
Frontier Airlines Inc.,ISP,14.093692590324556
Frontier Airlines Inc.,JAC,17.291666666666668
Frontier Airlines Inc.,JAN,13.808510638297872
Frontier Airlines Inc.,JAX,13.366169154228857
Frontier Airlines Inc.,LAS,16.317635125344154
Frontier Airlines Inc.,LAX,20.055603822762816
Frontier Airlines Inc.,LFT,16.2
Frontier Airlines Inc.,LGA,28.0
Frontier Airlines Inc.,LIT,12.394904458598726
Frontier Airlines Inc.,MCI,12.244274809160306
Frontier Airlines Inc.,MCO,16.890752365782816
Frontier Airlines Inc.,MDT,13.676190476190476
Frontier Airlines Inc.,MEM,13.640569395017794
Frontier Airlines Inc.,MIA,17.568975386376646
Frontier Airlines Inc.,MKE,15.082671957671957
Frontier Airlines Inc.,MSN,13.723014256619145
Frontier Airlines Inc.,MSO,10.452830188679245
Frontier Airlines Inc.,MSP,21.011173184357542
Frontier Airlines Inc.,MSY,12.532072368421053
Frontier Airlines Inc.,MYR,12.337883959044369
Frontier Airlines Inc.,OKC,12.396303901437372
Frontier Airlines Inc.,OMA,13.171690694626474
Frontier Airlines Inc.,ONT,12.563658838071694
Frontier Airlines Inc.,ORD,23.086876155268023
Frontier Airlines Inc.,ORF,13.982248520710058
Frontier Airlines Inc.,PBI,14.590822179732314
Frontier Airlines Inc.,PDX,13.744615384615384
Frontier Airlines Inc.,PHL,21.47167656464139
Frontier Airlines Inc.,PHX,16.03423680456491
Frontier Airlines Inc.,PIT,14.65983606557377
Frontier Airlines Inc.,PNS,12.988095238095237
Frontier Airlines Inc.,PSM,16.181818181818183
Frontier Airlines Inc.,PSP,12.323529411764707
Frontier Airlines Inc.,PVD,14.285342584562013
Frontier Airlines Inc.,PWM,12.768181818181818
Frontier Airlines Inc.,RDU,16.412010008340285
Frontier Airlines Inc.,RNO,12.609243697478991
Frontier Airlines Inc.,RSW,14.103329009943796
Frontier Airlines Inc.,SAN,15.705613577023499
Frontier Airlines Inc.,SAT,12.94874322326269
Frontier Airlines Inc.,SAV,14.491379310344827
Frontier Airlines Inc.,SBA,12.910714285714286
Frontier Airlines Inc.,SDF,15.113772455089821
Frontier Airlines Inc.,SEA,16.016709511568124
Frontier Airlines Inc.,SFO,20.792031098153547
Frontier Airlines Inc.,SJC,16.012806830309497
Frontier Airlines Inc.,SJU,12.220183486238533
Frontier Airlines Inc.,SLC,15.49361430395913
Frontier Airlines Inc.,SMF,13.19047619047619
Frontier Airlines Inc.,SNA,12.585774058577407
Frontier Airlines Inc.,SRQ,12.26086956521739
Frontier Airlines Inc.,STL,14.486146095717885
Frontier Airlines Inc.,SYR,14.97549019607843
Frontier Airlines Inc.,TPA,15.983510821023703
Frontier Airlines Inc.,TTN,14.928080808080809
Frontier Airlines Inc.,TUL,14.963144963144963
Frontier Airlines Inc.,TUS,14.933333333333334
Frontier Airlines Inc.,TYS,12.27807486631016
"GoJet Airlines, LLC d/b/a United Express",ABQ,15.984555984555984
"GoJet Airlines, LLC d/b/a United Express",ALB,16.451219512195124
"GoJet Airlines, LLC d/b/a United Express",ATL,20.553516819571865
"GoJet Airlines, LLC d/b/a United Express",ATW,20.159817351598175
"GoJet Airlines, LLC d/b/a United Express",AUS,14.992700729927007
"GoJet Airlines, LLC d/b/a United Express",AZO,20.432989690721648
"GoJet Airlines, LLC d/b/a United Express",BDL,14.160458452722063
"GoJet Airlines, LLC d/b/a United Express",BGR,14.785454545454545
"GoJet Airlines, LLC d/b/a United Express",BHM,15.95357142857143
"GoJet Airlines, LLC d/b/a United Express",BNA,17.326693227091635
"GoJet Airlines, LLC d/b/a United Express",BOS,22.395705521472394
"GoJet Airlines, LLC d/b/a United Express",BTV,31.666666666666668
"GoJet Airlines, LLC d/b/a United Express",BUF,19.931818181818183
"GoJet Airlines, LLC d/b/a United Express",BWI,12.941176470588236
"GoJet Airlines, LLC d/b/a United Express",BZN,14.821862348178138
"GoJet Airlines, LLC d/b/a United Express",CAK,14.0
"GoJet Airlines, LLC d/b/a United Express",CHS,14.891213389121338
"GoJet Airlines, LLC d/b/a United Express",CID,16.264367816091955
"GoJet Airlines, LLC d/b/a United Express",CLE,18.507042253521128
"GoJet Airlines, LLC d/b/a United Express",CLT,21.620253164556964
"GoJet Airlines, LLC d/b/a United Express",CMH,15.042755344418053
"GoJet Airlines, LLC d/b/a United Express",CPR,18.072727272727274
"GoJet Airlines, LLC d/b/a United Express",CVG,17.591695501730104
"GoJet Airlines, LLC d/b/a United Express",DAY,16.684579439252335
"GoJet Airlines, LLC d/b/a United Express",DCA,19.764216366158113
"GoJet Airlines, LLC d/b/a United Express",DEN,20.2903184550454
"GoJet Airlines, LLC d/b/a United Express",DFW,19.217821782178216
"GoJet Airlines, LLC d/b/a United Express",DRO,15.58513931888545
"GoJet Airlines, LLC d/b/a United Express",DSM,15.353070175438596
"GoJet Airlines, LLC d/b/a United Express",DTW,19.804154995331466
"GoJet Airlines, LLC d/b/a United Express",EGE,13.722727272727273
"GoJet Airlines, LLC d/b/a United Express",ELM,17.58974358974359
"GoJet Airlines, LLC d/b/a United Express",ELP,15.045454545454545
"GoJet Airlines, LLC d/b/a United Express",EWR,25.414073071718537
"GoJet Airlines, LLC d/b/a United Express",FAR,20.14485981308411
"GoJet Airlines, LLC d/b/a United Express",FCA,16.740112994350284
"GoJet Airlines, LLC d/b/a United Express",FLL,21.40909090909091
"GoJet Airlines, LLC d/b/a United Express",FNT,22.307692307692307
"GoJet Airlines, LLC d/b/a United Express",FSD,20.317241379310346
"GoJet Airlines, LLC d/b/a United Express",GRB,19.29559748427673
"GoJet Airlines, LLC d/b/a United Express",GRR,15.996070726915521
"GoJet Airlines, LLC d/b/a United Express",GSO,16.377777777777776
"GoJet Airlines, LLC d/b/a United Express",GSP,14.061538461538461
"GoJet Airlines, LLC d/b/a United Express",GUC,22.962264150943398
"GoJet Airlines, LLC d/b/a United Express",HDN,21.92468619246862
"GoJet Airlines, LLC d/b/a United Express",IAD,20.735611510791365
"GoJet Airlines, LLC d/b/a United Express",IAH,17.50625
"GoJet Airlines, LLC d/b/a United Express",ICT,16.023255813953487
"GoJet Airlines, LLC d/b/a United Express",IND,16.449624060150377
"GoJet Airlines, LLC d/b/a United Express",JAC,23.889830508474578
"GoJet Airlines, LLC d/b/a United Express",JAX,15.633962264150943
"GoJet Airlines, LLC d/b/a United Express",JFK,31.76923076923077
"GoJet Airlines, LLC d/b/a United Express",LAS,21.4
"GoJet Airlines, LLC d/b/a United Express",LEX,18.671875
"GoJet Airlines, LLC d/b/a United Express",MAF,14.527027027027026
"GoJet Airlines, LLC d/b/a United Express",MBS,18.634146341463413
"GoJet Airlines, LLC d/b/a United Express",MCI,15.712182061579652
"GoJet Airlines, LLC d/b/a United Express",MCO,14.922480620155039
"GoJet Airlines, LLC d/b/a United Express",MDT,16.13221153846154
"GoJet Airlines, LLC d/b/a United Express",MDW,16.761494252873565
"GoJet Airlines, LLC d/b/a United Express",MEM,16.470246734397676
"GoJet Airlines, LLC d/b/a United Express",MHT,16.48076923076923
"GoJet Airlines, LLC d/b/a United Express",MIA,20.72972972972973
"GoJet Airlines, LLC d/b/a United Express",MKE,15.215686274509803
"GoJet Airlines, LLC d/b/a United Express",MLI,16.085828343313374
"GoJet Airlines, LLC d/b/a United Express",MSN,17.288515406162464
"GoJet Airlines, LLC d/b/a United Express",MSO,14.543478260869565
"GoJet Airlines, LLC d/b/a United Express",MSP,26.15996649916248
"GoJet Airlines, LLC d/b/a United Express",MSY,14.757894736842106
"GoJet Airlines, LLC d/b/a United Express",MTJ,16.482323232323232
"GoJet Airlines, LLC d/b/a United Express",OKC,13.573333333333334
"GoJet Airlines, LLC d/b/a United Express",OMA,17.29275808936826
"GoJet Airlines, LLC d/b/a United Express",ORD,24.149909224518026
"GoJet Airlines, LLC d/b/a United Express",ORF,16.09201388888889
"GoJet Airlines, LLC d/b/a United Express",PBI,18.035242290748897
"GoJet Airlines, LLC d/b/a United Express",PHL,24.25257731958763
"GoJet Airlines, LLC d/b/a United Express",PIT,17.174242424242426
"GoJet Airlines, LLC d/b/a United Express",PNS,14.777777777777779
"GoJet Airlines, LLC d/b/a United Express",PSC,16.768
"GoJet Airlines, LLC d/b/a United Express",PVD,15.142222222222221
"GoJet Airlines, LLC d/b/a United Express",PWM,13.892561983471074
"GoJet Airlines, LLC d/b/a United Express",RAP,19.647798742138363
"GoJet Airlines, LLC d/b/a United Express",RDM,14.128205128205128
"GoJet Airlines, LLC d/b/a United Express",RDU,22.803219315895372
"GoJet Airlines, LLC d/b/a United Express",RIC,17.707779886148007
"GoJet Airlines, LLC d/b/a United Express",ROA,19.52768729641694
"GoJet Airlines, LLC d/b/a United Express",ROC,17.735099337748345
"GoJet Airlines, LLC d/b/a United Express",RSW,20.75
"GoJet Airlines, LLC d/b/a United Express",SAT,14.530499075785583
"GoJet Airlines, LLC d/b/a United Express",SAV,15.35
"GoJet Airlines, LLC d/b/a United Express",SBA,16.112903225806452
"GoJet Airlines, LLC d/b/a United Express",SCE,13.761363636363637
"GoJet Airlines, LLC d/b/a United Express",SDF,17.612068965517242
"GoJet Airlines, LLC d/b/a United Express",SGF,20.705882352941178
"GoJet Airlines, LLC d/b/a United Express",SJC,14.423497267759563
"GoJet Airlines, LLC d/b/a United Express",SLC,18.760765550239235
"GoJet Airlines, LLC d/b/a United Express",SRQ,16.607142857142858
"GoJet Airlines, LLC d/b/a United Express",STL,16.22064056939502
"GoJet Airlines, LLC d/b/a United Express",SYR,18.41650671785029
"GoJet Airlines, LLC d/b/a United Express",TPA,15.696969696969697
"GoJet Airlines, LLC d/b/a United Express",TUL,16.36994219653179
"GoJet Airlines, LLC d/b/a United Express",TVC,18.174496644295303
"GoJet Airlines, LLC d/b/a United Express",TYS,15.520231213872833
"GoJet Airlines, LLC d/b/a United Express",XNA,14.486486486486486
Hawaiian Airlines Inc.,HNL,14.154546502247321
Hawaiian Airlines Inc.,ITO,9.10159700985389
Hawaiian Airlines Inc.,JFK,22.27777777777778
Hawaiian Airlines Inc.,KOA,10.024080560420316
Hawaiian Airlines Inc.,LAS,13.811891891891891
Hawaiian Airlines Inc.,LAX,18.632728963272896
Hawaiian Airlines Inc.,LGB,13.193396226415095
Hawaiian Airlines Inc.,LIH,8.502765426743304
Hawaiian Airlines Inc.,OAK,12.857782754759238
Hawaiian Airlines Inc.,OGG,8.90434502735758
Hawaiian Airlines Inc.,PDX,15.432814710042432
Hawaiian Airlines Inc.,PHX,16.249307479224377
Hawaiian Airlines Inc.,PPG,15.704918032786885
Hawaiian Airlines Inc.,SAN,21.2597623089983
Hawaiian Airlines Inc.,SEA,19.784287616511318
Hawaiian Airlines Inc.,SFO,17.920054200542005
Hawaiian Airlines Inc.,SJC,14.0499306518724
Hawaiian Airlines Inc.,SMF,13.286908077994429
Horizon Air,ABQ,13.13327674023769
Horizon Air,ALW,8.322822822822824
Horizon Air,ANC,12.627659574468085
Horizon Air,BIL,13.187888198757763
Horizon Air,BLI,12.637226970560304
Horizon Air,BOI,10.854151268785415
Horizon Air,BUR,13.45880452342488
Horizon Air,BZN,14.436769394261423
Horizon Air,EAT,8.466346153846153
Horizon Air,EUG,11.661530815109344
Horizon Air,FAI,12.666666666666666
Horizon Air,FAT,11.900677200902935
Horizon Air,FCA,14.041294642857142
Horizon Air,GEG,13.199596404329482
Horizon Air,GTF,10.228426395939087
Horizon Air,HDN,15.170731707317072
Horizon Air,HLN,8.084249084249084
Horizon Air,ICT,13.014285714285714
Horizon Air,LAS,17.88888888888889
Horizon Air,LAX,18.980258162490507
Horizon Air,LWS,9.05352798053528
Horizon Air,MCI,14.184549356223176
Horizon Air,MFR,10.646002565198803
Horizon Air,MMH,9.378181818181819
Horizon Air,MRY,6.109375
Horizon Air,MSO,13.153181461115475
Horizon Air,MSP,20.38074398249453
Horizon Air,OAK,10.719557195571955
Horizon Air,OKC,12.588
Horizon Air,ONT,12.130208333333334
Horizon Air,PDX,11.344522638101763
Horizon Air,PHX,14.067567567567568
Horizon Air,PSC,13.026972353337829
Horizon Air,PSP,12.26923076923077
Horizon Air,PUW,8.508808290155441
Horizon Air,RDM,10.973965002134015
Horizon Air,RNO,11.551799345692476
Horizon Air,SAN,14.928723404255319
Horizon Air,SBA,11.036363636363637
Horizon Air,SBP,12.670454545454545
Horizon Air,SCC,6.0
Horizon Air,SEA,15.84188369309505
Horizon Air,SFO,18.80845070422535
Horizon Air,SJC,12.963609898107714
Horizon Air,SLC,12.272727272727273
Horizon Air,SMF,11.652003142183817
Horizon Air,SNA,12.646640316205534
Horizon Air,STS,10.251925192519252
Horizon Air,SUN,8.135802469135802
Horizon Air,TUS,13.058823529411764
Horizon Air,YKM,7.476340694006309
JetBlue Airways,ABQ,11.514657980456025
JetBlue Airways,ACK,14.567251461988304
JetBlue Airways,ALB,13.020804438280166
JetBlue Airways,ANC,13.042654028436019
JetBlue Airways,ATL,17.151663405088062
JetBlue Airways,AUS,14.290123456790123
JetBlue Airways,BDL,14.501385041551247
JetBlue Airways,BNA,13.475238095238096
JetBlue Airways,BOS,19.097015961138098
JetBlue Airways,BQN,11.72176759410802
JetBlue Airways,BTV,15.489926739926739
JetBlue Airways,BUF,12.729452801395247
JetBlue Airways,BUR,17.00197628458498
JetBlue Airways,BWI,15.728795049144521
JetBlue Airways,BZN,22.333333333333332
JetBlue Airways,CHS,14.51818856718634
JetBlue Airways,CLE,14.827205882352942
JetBlue Airways,CLT,23.839549612948627
JetBlue Airways,DAB,14.717877094972067
JetBlue Airways,DCA,16.817719331925513
JetBlue Airways,DEN,16.45138888888889
JetBlue Airways,DFW,17.8042071197411
JetBlue Airways,DTW,16.431259044862518
JetBlue Airways,EWR,22.215132693393564
JetBlue Airways,FLL,18.03818174510671
JetBlue Airways,HDN,16.923076923076923
JetBlue Airways,HOU,13.398016997167138
JetBlue Airways,HPN,14.866875489428347
JetBlue Airways,HYA,8.875
JetBlue Airways,IAD,18.994794377928162
JetBlue Airways,JAX,13.140051679586563
JetBlue Airways,JFK,25.62165950067701
JetBlue Airways,LAS,15.848886890038228
JetBlue Airways,LAX,18.50160720025715
JetBlue Airways,LGA,21.138963660834456
JetBlue Airways,LGB,13.627193377125888
JetBlue Airways,MCO,17.468267846122195
JetBlue Airways,MSP,18.253237410071943
JetBlue Airways,MSY,12.927272727272728
JetBlue Airways,MVY,13.87037037037037
JetBlue Airways,OAK,12.359725685785536
JetBlue Airways,ONT,12.17094017094017
JetBlue Airways,ORD,23.65643924101736
JetBlue Airways,ORH,12.656521739130435
JetBlue Airways,PBI,14.603598835670812
JetBlue Airways,PDX,14.82526661197703
JetBlue Airways,PHL,21.184708249496982
JetBlue Airways,PHX,14.182960893854748
JetBlue Airways,PIT,14.63808703145196
JetBlue Airways,PSE,12.827763496143959
JetBlue Airways,PSP,12.810344827586206
JetBlue Airways,PVD,12.81985670419652
JetBlue Airways,PWM,13.767624020887729
JetBlue Airways,RDU,17.443115608708986
JetBlue Airways,RIC,12.854899027673897
JetBlue Airways,RNO,11.91135303265941
JetBlue Airways,ROC,12.754402224281742
JetBlue Airways,RSW,13.366639141205615
JetBlue Airways,SAN,19.325991189427313
JetBlue Airways,SAV,13.246819338422393
JetBlue Airways,SEA,16.74439024390244
JetBlue Airways,SFO,19.860896445131374
JetBlue Airways,SJC,14.304080491894913
JetBlue Airways,SJU,11.947025618758142
JetBlue Airways,SLC,14.712945590994371
JetBlue Airways,SMF,11.672667757774141
JetBlue Airways,SRQ,13.499217527386541
JetBlue Airways,STT,10.347569955817379
JetBlue Airways,STX,10.466850828729282
JetBlue Airways,SWF,14.101983002832862
JetBlue Airways,SYR,16.79936305732484
JetBlue Airways,TPA,14.65267175572519
Mesa Airlines Inc.,ABQ,14.561168594035301
Mesa Airlines Inc.,AGS,14.0
Mesa Airlines Inc.,ALB,14.132352941176471
Mesa Airlines Inc.,AMA,18.466019417475728
Mesa Airlines Inc.,ATL,17.960176991150444
Mesa Airlines Inc.,AUS,15.63974663499604
Mesa Airlines Inc.,BDL,14.830894308943089
Mesa Airlines Inc.,BFL,14.936274509803921
Mesa Airlines Inc.,BHM,15.111455108359133
Mesa Airlines Inc.,BIS,14.470588235294118
Mesa Airlines Inc.,BMI,16.56734693877551
Mesa Airlines Inc.,BNA,15.592274678111588
Mesa Airlines Inc.,BOI,16.78191489361702
Mesa Airlines Inc.,BOS,16.028985507246375
Mesa Airlines Inc.,BRO,11.83957219251337
Mesa Airlines Inc.,BTR,14.05643994211288
Mesa Airlines Inc.,BTV,14.253776435045317
Mesa Airlines Inc.,BUF,13.018475750577368
Mesa Airlines Inc.,BUR,17.02277904328018
Mesa Airlines Inc.,BZN,13.903614457831326
Mesa Airlines Inc.,CAE,10.0
Mesa Airlines Inc.,CHA,14.37065637065637
Mesa Airlines Inc.,CHS,13.27983293556086
Mesa Airlines Inc.,CLE,15.580357142857142
Mesa Airlines Inc.,CLT,20.61986143187067
Mesa Airlines Inc.,CMH,13.773659305993691
Mesa Airlines Inc.,COS,16.713917525773194
Mesa Airlines Inc.,COU,15.871621621621621
Mesa Airlines Inc.,CRP,13.21291696238467
Mesa Airlines Inc.,CVG,16.91896984924623
Mesa Airlines Inc.,DAY,15.625
Mesa Airlines Inc.,DCA,17.44649933949802
Mesa Airlines Inc.,DFW,19.389693746561527
Mesa Airlines Inc.,DRO,15.116941529235381
Mesa Airlines Inc.,DSM,14.718446601941748
Mesa Airlines Inc.,DTW,17.336082474226803
Mesa Airlines Inc.,ECP,12.833333333333334
Mesa Airlines Inc.,ELP,15.121367521367521
Mesa Airlines Inc.,EVV,17.4
Mesa Airlines Inc.,FAT,12.00207039337474
Mesa Airlines Inc.,FLG,15.777777777777779
Mesa Airlines Inc.,FSD,15.93467336683417
Mesa Airlines Inc.,FSM,18.180685358255452
Mesa Airlines Inc.,GPT,14.359477124183007
Mesa Airlines Inc.,GRR,21.058823529411764
Mesa Airlines Inc.,GSO,15.6
Mesa Airlines Inc.,GSP,12.873804971319311
Mesa Airlines Inc.,GUC,14.689655172413794
Mesa Airlines Inc.,HOU,16.465333333333334
Mesa Airlines Inc.,HRL,11.551312649164677
Mesa Airlines Inc.,HSV,16.872268907563026
Mesa Airlines Inc.,IAD,20.617495636998253
Mesa Airlines Inc.,IAH,18.642481844650447
Mesa Airlines Inc.,ICT,14.069637883008356
Mesa Airlines Inc.,ILM,15.714285714285714
Mesa Airlines Inc.,IND,14.184296619411123
Mesa Airlines Inc.,JAN,14.842669845053635
Mesa Airlines Inc.,JAX,12.791069924178602
Mesa Airlines Inc.,LBB,15.952232606438214
Mesa Airlines Inc.,LFT,16.097244732576986
Mesa Airlines Inc.,LGA,23.78450704225352
Mesa Airlines Inc.,LGB,16.756380510440835
Mesa Airlines Inc.,LIT,15.32890365448505
Mesa Airlines Inc.,MAF,14.926340601060696
Mesa Airlines Inc.,MCI,14.623252858958068
Mesa Airlines Inc.,MDT,15.477272727272727
Mesa Airlines Inc.,MEM,15.542857142857143
Mesa Airlines Inc.,MFE,12.149002493765586
Mesa Airlines Inc.,MIA,18.0
Mesa Airlines Inc.,MKE,14.883720930232558
Mesa Airlines Inc.,MLI,17.050505050505052
Mesa Airlines Inc.,MOB,13.50095238095238
Mesa Airlines Inc.,MRY,12.604265402843602
Mesa Airlines Inc.,MSP,17.67814726840855
Mesa Airlines Inc.,MSY,11.93717277486911
Mesa Airlines Inc.,MTJ,15.083601286173634
Mesa Airlines Inc.,OAK,13.75092936802974
Mesa Airlines Inc.,OKC,14.316074188562597
Mesa Airlines Inc.,OMA,15.907356948228882
Mesa Airlines Inc.,ONT,13.647590361445783
Mesa Airlines Inc.,ORF,13.272632674297606
Mesa Airlines Inc.,PBI,13.0
Mesa Airlines Inc.,PHL,18.08351026185421
Mesa Airlines Inc.,PHX,19.938431327249624
Mesa Airlines Inc.,PIA,18.520689655172415
Mesa Airlines Inc.,PIT,14.432883750802826
Mesa Airlines Inc.,PNS,11.964809384164223
Mesa Airlines Inc.,PSP,14.694594594594594
Mesa Airlines Inc.,PVD,13.62624584717608
Mesa Airlines Inc.,PWM,14.155963302752294
Mesa Airlines Inc.,RAP,16.901360544217688
Mesa Airlines Inc.,RDU,17.321160042964554
Mesa Airlines Inc.,RIC,15.814070351758794
Mesa Airlines Inc.,RNO,14.82404181184669
Mesa Airlines Inc.,ROC,15.046610169491526
Mesa Airlines Inc.,RSW,12.5
Mesa Airlines Inc.,SAT,13.571142284569138
Mesa Airlines Inc.,SAV,13.065979381443299
Mesa Airlines Inc.,SBA,13.162303664921465
Mesa Airlines Inc.,SBP,12.495479204339963
Mesa Airlines Inc.,SDF,15.291220556745182
Mesa Airlines Inc.,SHV,10.76595744680851
Mesa Airlines Inc.,SJC,14.666666666666666
Mesa Airlines Inc.,SLC,14.651685393258427
Mesa Airlines Inc.,SMF,15.875
Mesa Airlines Inc.,STL,16.248322147651006
Mesa Airlines Inc.,STS,13.572368421052632
Mesa Airlines Inc.,SYR,16.215
Mesa Airlines Inc.,TPA,10.0
Mesa Airlines Inc.,TUL,14.205791106514996
Mesa Airlines Inc.,TUS,14.231605351170568
Mesa Airlines Inc.,TYS,14.173553719008265
Mesa Airlines Inc.,VPS,13.853974121996304
Mesa Airlines Inc.,XNA,13.225225225225225
Peninsula Airways Inc.,ANC,7.333333333333333
Peninsula Airways Inc.,DUT,4.340989399293286
Republic Airlines,ABQ,15.653846153846153
Republic Airlines,ACK,18.17142857142857
Republic Airlines,ALB,16.96078431372549
Republic Airlines,ATL,19.176941832114245
Republic Airlines,AUS,16.70888888888889
Republic Airlines,BDL,19.064788732394366
Republic Airlines,BGR,16.483985765124554
Republic Airlines,BHM,15.641304347826088
Republic Airlines,BNA,17.08893528183716
Republic Airlines,BOI,15.131147540983607
Republic Airlines,BOS,23.609025032938078
Republic Airlines,BRO,17.146341463414632
Republic Airlines,BTR,15.39080459770115
Republic Airlines,BTV,18.083538083538084
Republic Airlines,BUF,17.010616578195183
Republic Airlines,BWI,25.737327188940093
Republic Airlines,BZN,20.142857142857142
Republic Airlines,CAE,15.259574468085106
Republic Airlines,CHA,22.333333333333332
Republic Airlines,CHS,16.695795548227537
Republic Airlines,CID,18.16923076923077
Republic Airlines,CLE,18.820048309178745
Republic Airlines,CLT,22.987929993964997
Republic Airlines,CMH,17.49058256679807
Republic Airlines,COS,16.538922155688624
Republic Airlines,CRP,12.898305084745763
Republic Airlines,CVG,18.182234185733513
Republic Airlines,DAY,17.966101694915253
Republic Airlines,DCA,22.813331712948898
Republic Airlines,DEN,19.504285383368078
Republic Airlines,DFW,20.114185331576635
Republic Airlines,DRO,20.545112781954888
Republic Airlines,DSM,15.692070030895984
Republic Airlines,DTW,21.55825958702065
Republic Airlines,ELP,16.163556531284303
Republic Airlines,EWR,23.41730356376127
Republic Airlines,EYW,13.01930758988016
Republic Airlines,FAR,14.5
Republic Airlines,FCA,22.95
Republic Airlines,FSD,25.960526315789473
Republic Airlines,GJT,15.690721649484535
Republic Airlines,GRR,19.03120124804992
Republic Airlines,GSO,16.521008403361346
Republic Airlines,GSP,16.797752808988765
Republic Airlines,HHH,19.114754098360656
Republic Airlines,HOU,19.583333333333332
Republic Airlines,HRL,14.213815789473685
Republic Airlines,HSV,14.18289786223278
Republic Airlines,IAD,25.22340425531915
Republic Airlines,IAH,19.133749614554425
Republic Airlines,ICT,14.717647058823529
Republic Airlines,ILM,14.851851851851851
Republic Airlines,IND,16.925977437799414
Republic Airlines,JAX,15.675318315377082
Republic Airlines,JFK,27.384336475707034
Republic Airlines,LAN,25.57894736842105
Republic Airlines,LEX,18.278985507246375
Republic Airlines,LFT,14.698198198198199
Republic Airlines,LGA,26.933031114774366
Republic Airlines,LIT,13.51526717557252
Republic Airlines,LNK,19.491525423728813
Republic Airlines,MAF,14.961973278520041
Republic Airlines,MCI,16.48832807570978
Republic Airlines,MCO,17.0
Republic Airlines,MDT,12.481481481481481
Republic Airlines,MEM,15.71864406779661
Republic Airlines,MFE,14.272727272727273
Republic Airlines,MHT,14.687927107061503
Republic Airlines,MIA,18.823529411764707
Republic Airlines,MKE,18.899854862119014
Republic Airlines,MLI,17.18421052631579
Republic Airlines,MSN,15.979477611940299
Republic Airlines,MSP,22.19023426474739
Republic Airlines,MSY,14.406474820143885
Republic Airlines,MVY,14.456140350877194
