Airline,Dest,mean
ExpressJet Airlines Inc.,PIA,4.402985074626866
ExpressJet Airlines Inc.,PIT,6.0
ExpressJet Airlines Inc.,PNS,5.384740259740259
ExpressJet Airlines Inc.,PVD,5.730077120822622
ExpressJet Airlines Inc.,PWM,4.948186528497409
ExpressJet Airlines Inc.,RAP,9.909090909090908
ExpressJet Airlines Inc.,RDU,7.123809523809523
ExpressJet Airlines Inc.,RIC,8.39073330901131
ExpressJet Airlines Inc.,ROA,6.285714285714286
ExpressJet Airlines Inc.,ROC,8.828516377649326
ExpressJet Airlines Inc.,ROW,3.8114754098360657
ExpressJet Airlines Inc.,RST,4.317180616740088
ExpressJet Airlines Inc.,SAF,3.9397590361445785
ExpressJet Airlines Inc.,SAT,6.666666666666667
ExpressJet Airlines Inc.,SAV,6.672774869109948
ExpressJet Airlines Inc.,SBN,4.338648443432042
ExpressJet Airlines Inc.,SCE,6.0
ExpressJet Airlines Inc.,SDF,9.420927467300832
ExpressJet Airlines Inc.,SGF,6.975359342915811
ExpressJet Airlines Inc.,SHV,5.041454545454545
ExpressJet Airlines Inc.,SLC,13.0
ExpressJet Airlines Inc.,STL,6.784266984505363
ExpressJet Airlines Inc.,SYR,6.7969543147208125
ExpressJet Airlines Inc.,TLH,3.3617021276595747
ExpressJet Airlines Inc.,TRI,3.5
ExpressJet Airlines Inc.,TUL,5.107095046854083
ExpressJet Airlines Inc.,TUS,6.864864864864865
ExpressJet Airlines Inc.,TVC,7.373493975903615
ExpressJet Airlines Inc.,TYS,4.973308789691671
ExpressJet Airlines Inc.,VPS,7.16914749661705
ExpressJet Airlines Inc.,XNA,8.590673575129534
Frontier Airlines Inc.,ABQ,9.662162162162161
Frontier Airlines Inc.,ALB,8.653846153846153
Frontier Airlines Inc.,ATL,10.912443778110944
Frontier Airlines Inc.,AUS,12.312581063553827
Frontier Airlines Inc.,BHM,8.409090909090908
Frontier Airlines Inc.,BIS,6.591836734693878
Frontier Airlines Inc.,BKG,6.942028985507246
Frontier Airlines Inc.,BMI,9.083333333333334
Frontier Airlines Inc.,BNA,9.676579925650557
Frontier Airlines Inc.,BOI,6.673469387755102
Frontier Airlines Inc.,BUF,8.746913580246913
Frontier Airlines Inc.,BZN,5.97029702970297
Frontier Airlines Inc.,CHS,9.885338345864662
Frontier Airlines Inc.,CID,9.41
Frontier Airlines Inc.,CLE,9.448574969021065
Frontier Airlines Inc.,CLT,10.351477449455677
Frontier Airlines Inc.,CMH,8.7871198568873
Frontier Airlines Inc.,COS,7.5781071835803875
Frontier Airlines Inc.,CVG,8.652439024390244
Frontier Airlines Inc.,DCA,6.272388059701493
Frontier Airlines Inc.,DEN,12.118966068411197
Frontier Airlines Inc.,DFW,10.553930530164534
Frontier Airlines Inc.,DSM,6.651884700665189
Frontier Airlines Inc.,DTW,10.350819672131147
Frontier Airlines Inc.,ELP,6.923076923076923
Frontier Airlines Inc.,FAR,9.73469387755102
Frontier Airlines Inc.,FAT,8.804597701149426
Frontier Airlines Inc.,FLL,12.12962962962963
Frontier Airlines Inc.,FSD,6.872340425531915
Frontier Airlines Inc.,GEG,6.245398773006135
Frontier Airlines Inc.,GRR,8.995983935742972
Frontier Airlines Inc.,GSO,8.098039215686274
Frontier Airlines Inc.,GSP,8.106194690265486
Frontier Airlines Inc.,HRL,7.115384615384615
Frontier Airlines Inc.,HSV,7.416666666666667
Frontier Airlines Inc.,IAD,9.703671328671328
Frontier Airlines Inc.,IAH,10.819834710743802
Frontier Airlines Inc.,ICT,6.8
Frontier Airlines Inc.,IND,8.639417693169094
Frontier Airlines Inc.,ISP,6.871026894865525
Frontier Airlines Inc.,JAC,5.875
Frontier Airlines Inc.,JAN,8.956521739130435
Frontier Airlines Inc.,JAX,9.38061938061938
Frontier Airlines Inc.,LAS,9.838555265448216
Frontier Airlines Inc.,LAX,13.07304347826087
Frontier Airlines Inc.,LFT,8.9
Frontier Airlines Inc.,LGA,12.653625954198473
Frontier Airlines Inc.,LIT,7.563291139240507
Frontier Airlines Inc.,MCI,6.185410334346504
Frontier Airlines Inc.,MCO,12.362265573461503
Frontier Airlines Inc.,MDT,7.009433962264151
Frontier Airlines Inc.,MEM,8.848754448398576
Frontier Airlines Inc.,MIA,8.812607449856733
Frontier Airlines Inc.,MKE,7.970995385629532
Frontier Airlines Inc.,MSN,6.0733197556008145
Frontier Airlines Inc.,MSO,6.036697247706422
Frontier Airlines Inc.,MSP,10.59186189889026
Frontier Airlines Inc.,MSY,7.9013050570962475
Frontier Airlines Inc.,MYR,6.401360544217687
Frontier Airlines Inc.,OKC,6.693089430894309
Frontier Airlines Inc.,OMA,6.431168831168831
Frontier Airlines Inc.,ONT,6.865598027127004
Frontier Airlines Inc.,ORD,15.53175775480059
Frontier Airlines Inc.,ORF,6.648809523809524
Frontier Airlines Inc.,PBI,7.123574144486692
Frontier Airlines Inc.,PDX,7.56989247311828
Frontier Airlines Inc.,PHL,10.472025576615666
Frontier Airlines Inc.,PHX,7.525083612040134
Frontier Airlines Inc.,PIT,8.983673469387755
Frontier Airlines Inc.,PNS,6.78698224852071
Frontier Airlines Inc.,PSM,7.636363636363637
Frontier Airlines Inc.,PSP,7.794117647058823
Frontier Airlines Inc.,PVD,8.229112833763997
Frontier Airlines Inc.,PWM,6.801801801801802
Frontier Airlines Inc.,RDU,9.765948632974316
Frontier Airlines Inc.,RNO,6.815126050420168
Frontier Airlines Inc.,RSW,9.503439380911436
Frontier Airlines Inc.,SAN,7.96156351791531
Frontier Airlines Inc.,SAT,8.972058823529412
Frontier Airlines Inc.,SAV,8.88135593220339
Frontier Airlines Inc.,SBA,7.267857142857143
Frontier Airlines Inc.,SDF,9.855421686746988
Frontier Airlines Inc.,SEA,13.350832266325224
Frontier Airlines Inc.,SFO,12.455252918287938
Frontier Airlines Inc.,SJC,8.279787234042553
Frontier Airlines Inc.,SJU,7.526837324525186
Frontier Airlines Inc.,SLC,8.08142493638677
Frontier Airlines Inc.,SMF,8.587301587301587
Frontier Airlines Inc.,SNA,5.906555090655509
Frontier Airlines Inc.,SRQ,7.521739130434782
Frontier Airlines Inc.,STL,7.337770382695507
Frontier Airlines Inc.,SYR,6.068292682926829
Frontier Airlines Inc.,TPA,9.392062949024975
Frontier Airlines Inc.,TTN,7.5182926829268295
Frontier Airlines Inc.,TUL,9.530413625304137
Frontier Airlines Inc.,TUS,8.766666666666667
Frontier Airlines Inc.,TYS,6.101063829787234
"GoJet Airlines, LLC d/b/a United Express",ABQ,5.968871595330739
"GoJet Airlines, LLC d/b/a United Express",ALB,3.773006134969325
"GoJet Airlines, LLC d/b/a United Express",ATL,7.042296072507553
"GoJet Airlines, LLC d/b/a United Express",ATW,4.9953917050691246
"GoJet Airlines, LLC d/b/a United Express",AUS,6.733333333333333
"GoJet Airlines, LLC d/b/a United Express",AZO,3.41025641025641
"GoJet Airlines, LLC d/b/a United Express",BDL,5.074712643678161
"GoJet Airlines, LLC d/b/a United Express",BGR,4.521739130434782
"GoJet Airlines, LLC d/b/a United Express",BHM,5.412114014251782
"GoJet Airlines, LLC d/b/a United Express",BNA,7.684
"GoJet Airlines, LLC d/b/a United Express",BOS,10.773700305810397
"GoJet Airlines, LLC d/b/a United Express",BTV,13.444444444444445
"GoJet Airlines, LLC d/b/a United Express",BUF,6.113636363636363
"GoJet Airlines, LLC d/b/a United Express",BWI,4.676470588235294
"GoJet Airlines, LLC d/b/a United Express",BZN,5.294354838709677
"GoJet Airlines, LLC d/b/a United Express",CAK,3.0
"GoJet Airlines, LLC d/b/a United Express",CHS,5.970833333333333
"GoJet Airlines, LLC d/b/a United Express",CID,7.824175824175824
"GoJet Airlines, LLC d/b/a United Express",CLE,7.401869158878505
"GoJet Airlines, LLC d/b/a United Express",CLT,9.50625
"GoJet Airlines, LLC d/b/a United Express",CMH,4.38479809976247
"GoJet Airlines, LLC d/b/a United Express",CPR,4.268115942028985
"GoJet Airlines, LLC d/b/a United Express",CVG,5.731770833333333
"GoJet Airlines, LLC d/b/a United Express",DAY,5.439814814814815
"GoJet Airlines, LLC d/b/a United Express",DCA,7.959610027855153
"GoJet Airlines, LLC d/b/a United Express",DEN,9.342769309593955
"GoJet Airlines, LLC d/b/a United Express",DFW,10.44
"GoJet Airlines, LLC d/b/a United Express",DRO,3.9781931464174454
"GoJet Airlines, LLC d/b/a United Express",DSM,5.4241758241758244
"GoJet Airlines, LLC d/b/a United Express",DTW,8.286997084548105
"GoJet Airlines, LLC d/b/a United Express",EGE,4.210045662100456
"GoJet Airlines, LLC d/b/a United Express",ELM,3.821297429620563
"GoJet Airlines, LLC d/b/a United Express",ELP,11.772727272727273
"GoJet Airlines, LLC d/b/a United Express",EWR,6.681081081081081
"GoJet Airlines, LLC d/b/a United Express",FAR,6.084507042253521
"GoJet Airlines, LLC d/b/a United Express",FCA,3.5921787709497206
"GoJet Airlines, LLC d/b/a United Express",FLL,7.659090909090909
"GoJet Airlines, LLC d/b/a United Express",FNT,5.0519480519480515
"GoJet Airlines, LLC d/b/a United Express",FSD,4.071428571428571
"GoJet Airlines, LLC d/b/a United Express",GRB,4.0251572327044025
"GoJet Airlines, LLC d/b/a United Express",GRR,4.143700787401575
"GoJet Airlines, LLC d/b/a United Express",GSO,7.0661764705882355
"GoJet Airlines, LLC d/b/a United Express",GSP,3.8421052631578947
"GoJet Airlines, LLC d/b/a United Express",GUC,3.3773584905660377
"GoJet Airlines, LLC d/b/a United Express",HDN,3.3771186440677967
"GoJet Airlines, LLC d/b/a United Express",IAD,5.10431654676259
"GoJet Airlines, LLC d/b/a United Express",IAH,9.354430379746836
"GoJet Airlines, LLC d/b/a United Express",ICT,3.5813953488372094
"GoJet Airlines, LLC d/b/a United Express",IND,5.754491017964072
"GoJet Airlines, LLC d/b/a United Express",JAC,3.427350427350427
"GoJet Airlines, LLC d/b/a United Express",JAX,5.688212927756654
"GoJet Airlines, LLC d/b/a United Express",JFK,12.090909090909092
"GoJet Airlines, LLC d/b/a United Express",LAS,8.4
"GoJet Airlines, LLC d/b/a United Express",LEX,4.304444444444444
"GoJet Airlines, LLC d/b/a United Express",MAF,5.589041095890411
"GoJet Airlines, LLC d/b/a United Express",MBS,4.349593495934959
"GoJet Airlines, LLC d/b/a United Express",MCI,4.978695073235686
"GoJet Airlines, LLC d/b/a United Express",MCO,8.03875968992248
"GoJet Airlines, LLC d/b/a United Express",MDT,4.491646778042959
"GoJet Airlines, LLC d/b/a United Express",MDW,5.939481268011527
"GoJet Airlines, LLC d/b/a United Express",MEM,5.934390771449171
"GoJet Airlines, LLC d/b/a United Express",MHT,5.276190476190476
"GoJet Airlines, LLC d/b/a United Express",MIA,6.894736842105263
"GoJet Airlines, LLC d/b/a United Express",MKE,6.137254901960785
"GoJet Airlines, LLC d/b/a United Express",MLI,5.773809523809524
"GoJet Airlines, LLC d/b/a United Express",MSN,3.586402266288952
"GoJet Airlines, LLC d/b/a United Express",MSO,4.810218978102189
"GoJet Airlines, LLC d/b/a United Express",MSP,7.522651006711409
"GoJet Airlines, LLC d/b/a United Express",MSY,4.431578947368421
"GoJet Airlines, LLC d/b/a United Express",MTJ,4.235732009925559
"GoJet Airlines, LLC d/b/a United Express",OKC,5.68
"GoJet Airlines, LLC d/b/a United Express",OMA,3.955246913580247
"GoJet Airlines, LLC d/b/a United Express",ORD,11.399044724272688
"GoJet Airlines, LLC d/b/a United Express",ORF,4.2382608695652175
"GoJet Airlines, LLC d/b/a United Express",PBI,3.851528384279476
"GoJet Airlines, LLC d/b/a United Express",PHL,7.4213197969543145
"GoJet Airlines, LLC d/b/a United Express",PIT,6.701492537313433
"GoJet Airlines, LLC d/b/a United Express",PNS,5.0
"GoJet Airlines, LLC d/b/a United Express",PSC,4.653386454183267
"GoJet Airlines, LLC d/b/a United Express",PVD,4.035242290748899
"GoJet Airlines, LLC d/b/a United Express",PWM,4.454545454545454
"GoJet Airlines, LLC d/b/a United Express",RAP,6.7625
"GoJet Airlines, LLC d/b/a United Express",RDM,4.330909090909091
"GoJet Airlines, LLC d/b/a United Express",RDU,6.912746280659429
"GoJet Airlines, LLC d/b/a United Express",RIC,7.17680608365019
"GoJet Airlines, LLC d/b/a United Express",ROA,6.600638977635783
"GoJet Airlines, LLC d/b/a United Express",ROC,7.788079470198675
"GoJet Airlines, LLC d/b/a United Express",RSW,4.416666666666667
"GoJet Airlines, LLC d/b/a United Express",SAT,3.8095238095238093
"GoJet Airlines, LLC d/b/a United Express",SAV,8.35
"GoJet Airlines, LLC d/b/a United Express",SBA,5.796875
"GoJet Airlines, LLC d/b/a United Express",SCE,3.1444444444444444
"GoJet Airlines, LLC d/b/a United Express",SDF,6.965317919075145
"GoJet Airlines, LLC d/b/a United Express",SGF,5.125
"GoJet Airlines, LLC d/b/a United Express",SJC,3.622950819672131
"GoJet Airlines, LLC d/b/a United Express",SLC,5.746411483253588
"GoJet Airlines, LLC d/b/a United Express",SRQ,4.0
"GoJet Airlines, LLC d/b/a United Express",STL,5.470797158642463
"GoJet Airlines, LLC d/b/a United Express",SYR,4.812977099236641
"GoJet Airlines, LLC d/b/a United Express",TPA,3.381679389312977
"GoJet Airlines, LLC d/b/a United Express",TUL,4.6104651162790695
"GoJet Airlines, LLC d/b/a United Express",TVC,4.657718120805369
"GoJet Airlines, LLC d/b/a United Express",TYS,3.654970760233918
"GoJet Airlines, LLC d/b/a United Express",XNA,13.18421052631579
Hawaiian Airlines Inc.,HNL,7.6349503922473465
Hawaiian Airlines Inc.,ITO,5.6715054640352305
Hawaiian Airlines Inc.,JFK,9.195054945054945
Hawaiian Airlines Inc.,KOA,5.434973045822103
Hawaiian Airlines Inc.,LAS,9.738197424892704
Hawaiian Airlines Inc.,LAX,13.878184344603984
Hawaiian Airlines Inc.,LGB,7.795238095238095
Hawaiian Airlines Inc.,LIH,6.072536051176407
Hawaiian Airlines Inc.,OAK,9.100558659217876
Hawaiian Airlines Inc.,OGG,6.778364455891822
Hawaiian Airlines Inc.,PDX,7.070422535211268
Hawaiian Airlines Inc.,PHX,6.569060773480663
Hawaiian Airlines Inc.,PPG,13.396694214876034
Hawaiian Airlines Inc.,SAN,6.432203389830509
Hawaiian Airlines Inc.,SEA,8.066844919786096
Hawaiian Airlines Inc.,SFO,13.500676589986469
Hawaiian Airlines Inc.,SJC,5.724376731301939
Hawaiian Airlines Inc.,SMF,6.59228650137741
Horizon Air,ABQ,5.31918505942275
Horizon Air,ALW,3.4657534246575343
Horizon Air,ANC,5.10752688172043
Horizon Air,BIL,3.6420890937019967
Horizon Air,BLI,4.180529300567108
Horizon Air,BOI,3.6027565838050704
Horizon Air,BUR,3.0936995153473346
Horizon Air,BZN,4.7177848775292865
Horizon Air,EAT,4.249093107617896
Horizon Air,EUG,3.9100844510680575
Horizon Air,FAI,3.148936170212766
Horizon Air,FAT,4.413092550790068
Horizon Air,FCA,3.600891861761427
Horizon Air,GEG,3.93681519357195
Horizon Air,GTF,4.290076335877862
Horizon Air,HDN,3.7804878048780486
Horizon Air,HLN,4.304029304029304
Horizon Air,ICT,3.943661971830986
Horizon Air,LAS,7.185185185185185
Horizon Air,LAX,13.73036253776435
Horizon Air,LWS,4.897310513447433
Horizon Air,MCI,6.236286919831223
Horizon Air,MFR,3.802659802659803
Horizon Air,MMH,3.578181818181818
Horizon Air,MRY,3.7874015748031495
Horizon Air,MSO,4.5344827586206895
Horizon Air,MSP,6.572368421052632
Horizon Air,OAK,5.679558011049724
Horizon Air,OKC,4.08
Horizon Air,ONT,3.6927083333333335
Horizon Air,PDX,4.812379471228616
Horizon Air,PHX,6.815789473684211
Horizon Air,PSC,4.911843876177658
Horizon Air,PSP,4.653846153846154
Horizon Air,PUW,4.759625390218522
Horizon Air,RDM,3.7147736976942785
Horizon Air,RNO,5.238069414316703
Horizon Air,SAN,3.698615548455804
Horizon Air,SBA,3.8424242424242423
Horizon Air,SBP,4.2102272727272725
Horizon Air,SCC,4.0
Horizon Air,SEA,7.592104175279041
Horizon Air,SFO,7.11875589066918
Horizon Air,SJC,4.587591240875913
Horizon Air,SLC,5.27027027027027
Horizon Air,SMF,5.1230407523510975
Horizon Air,SNA,6.097156398104265
Horizon Air,STS,4.673300165837479
Horizon Air,SUN,3.217910447761194
Horizon Air,TUS,3.8627450980392157
Horizon Air,YKM,3.657387580299786
JetBlue Airways,ABQ,6.925081433224756
JetBlue Airways,ACK,5.495614035087719
JetBlue Airways,ALB,4.2946058091286305
JetBlue Airways,ANC,4.235849056603773
JetBlue Airways,ATL,11.125243981782694
JetBlue Airways,AUS,7.57136563876652
JetBlue Airways,BDL,6.815410199556541
JetBlue Airways,BNA,7.839047619047619
JetBlue Airways,BOS,7.197785626413746
JetBlue Airways,BQN,6.179820992676973
JetBlue Airways,BTV,4.298277425203989
JetBlue Airways,BUF,3.5238095238095237
JetBlue Airways,BUR,5.031307550644567
JetBlue Airways,BWI,6.433296982915303
JetBlue Airways,BZN,7.666666666666667
JetBlue Airways,CHS,6.2726935902186
JetBlue Airways,CLE,7.075568598679384
JetBlue Airways,CLT,8.900983146067416
JetBlue Airways,DAB,4.094444444444444
JetBlue Airways,DCA,4.858994048761758
JetBlue Airways,DEN,8.721934369602764
JetBlue Airways,DFW,10.629032258064516
JetBlue Airways,DTW,8.190751445086706
JetBlue Airways,EWR,9.802688050598599
JetBlue Airways,FLL,7.137013902881322
JetBlue Airways,HDN,3.8461538461538463
JetBlue Airways,HOU,5.324965132496513
JetBlue Airways,HPN,5.320977917981073
JetBlue Airways,HYA,3.590909090909091
JetBlue Airways,IAD,5.131181676210307
JetBlue Airways,JAX,6.353639648941662
JetBlue Airways,JFK,7.913392026340277
JetBlue Airways,LAS,8.860892977339017
JetBlue Airways,LAX,11.495430495430496
JetBlue Airways,LGA,4.140856950067477
JetBlue Airways,LGB,4.43770255671588
JetBlue Airways,MCO,10.379888843145327
JetBlue Airways,MSP,7.1902017291066285
JetBlue Airways,MSY,6.387662705149972
JetBlue Airways,MVY,4.181481481481481
JetBlue Airways,OAK,5.589500316255535
JetBlue Airways,ONT,4.576271186440678
JetBlue Airways,ORD,20.318566250503423
JetBlue Airways,ORH,4.688648648648648
JetBlue Airways,PBI,4.184414900618665
JetBlue Airways,PDX,5.953316953316953
JetBlue Airways,PHL,8.2491974317817
JetBlue Airways,PHX,6.629526462395543
JetBlue Airways,PIT,5.158709677419355
JetBlue Airways,PSE,5.269230769230769
JetBlue Airways,PSP,5.241379310344827
JetBlue Airways,PVD,4.834181078331638
JetBlue Airways,PWM,3.367736339982654
JetBlue Airways,RDU,6.4056286326093606
JetBlue Airways,RIC,5.197083021690352
JetBlue Airways,RNO,5.37173579109063
JetBlue Airways,ROC,4.896330275229357
JetBlue Airways,RSW,6.247022587268994
JetBlue Airways,SAN,6.053698630136986
JetBlue Airways,SAV,5.070219966159052
JetBlue Airways,SEA,9.998536585365853
JetBlue Airways,SFO,11.942587832047986
JetBlue Airways,SJC,5.391549295774648
JetBlue Airways,SJU,5.370610480821178
JetBlue Airways,SLC,6.809595202398801
JetBlue Airways,SMF,6.261437908496732
JetBlue Airways,SRQ,4.171073094867807
JetBlue Airways,STT,3.327433628318584
JetBlue Airways,STX,2.643646408839779
JetBlue Airways,SWF,5.866385372714487
JetBlue Airways,SYR,3.926984126984127
JetBlue Airways,TPA,5.8256605284227385
Mesa Airlines Inc.,ABQ,6.035866261398176
Mesa Airlines Inc.,AGS,5.0
Mesa Airlines Inc.,ALB,4.0588235294117645
Mesa Airlines Inc.,AMA,4.674931129476584
Mesa Airlines Inc.,ATL,9.163941670349095
Mesa Airlines Inc.,AUS,6.429817605075337
Mesa Airlines Inc.,BDL,5.189406099518459
Mesa Airlines Inc.,BFL,3.9130434782608696
Mesa Airlines Inc.,BHM,3.949536560247168
Mesa Airlines Inc.,BIS,5.290322580645161
Mesa Airlines Inc.,BMI,3.593625498007968
Mesa Airlines Inc.,BNA,7.872961373390558
Mesa Airlines Inc.,BOI,4.461741424802111
Mesa Airlines Inc.,BOS,6.057971014492754
Mesa Airlines Inc.,BRO,4.842666666666666
Mesa Airlines Inc.,BTR,4.5455861070911725
Mesa Airlines Inc.,BTV,4.522590361445783
Mesa Airlines Inc.,BUF,4.002306805074971
Mesa Airlines Inc.,BUR,2.0136363636363637
Mesa Airlines Inc.,BZN,12.797619047619047
Mesa Airlines Inc.,CAE,4.625
Mesa Airlines Inc.,CHA,5.673076923076923
Mesa Airlines Inc.,CHS,6.088374851720047
Mesa Airlines Inc.,CLE,6.565438373570521
Mesa Airlines Inc.,CLT,8.535367545076284
Mesa Airlines Inc.,CMH,6.215070643642072
Mesa Airlines Inc.,COS,7.777777777777778
Mesa Airlines Inc.,COU,3.9295302013422817
Mesa Airlines Inc.,CRP,4.3776520509193775
Mesa Airlines Inc.,CVG,7.185901434809732
Mesa Airlines Inc.,DAY,6.164383561643835
Mesa Airlines Inc.,DCA,5.5584756898817345
Mesa Airlines Inc.,DFW,11.837322340490987
Mesa Airlines Inc.,DRO,3.8059701492537314
Mesa Airlines Inc.,DSM,6.389067524115756
Mesa Airlines Inc.,DTW,7.939269593762823
Mesa Airlines Inc.,ECP,4.355140186915888
Mesa Airlines Inc.,ELP,3.8604749787955894
Mesa Airlines Inc.,EVV,3.8063241106719365
Mesa Airlines Inc.,FAT,3.6934156378600824
Mesa Airlines Inc.,FLG,3.9444444444444446
Mesa Airlines Inc.,FSD,4.26980198019802
Mesa Airlines Inc.,FSM,3.6137071651090342
Mesa Airlines Inc.,GPT,4.02258064516129
Mesa Airlines Inc.,GRR,6.0
Mesa Airlines Inc.,GSO,4.0
Mesa Airlines Inc.,GSP,4.1085714285714285
Mesa Airlines Inc.,GUC,4.068965517241379
Mesa Airlines Inc.,HOU,4.899868247694335
Mesa Airlines Inc.,HRL,4.436754176610979
Mesa Airlines Inc.,HSV,4.71356783919598
Mesa Airlines Inc.,IAD,5.886969829470923
Mesa Airlines Inc.,IAH,9.047964530431278
Mesa Airlines Inc.,ICT,4.145631067961165
Mesa Airlines Inc.,ILM,3.6
Mesa Airlines Inc.,IND,5.374730021598272
Mesa Airlines Inc.,JAN,4.937203791469194
Mesa Airlines Inc.,JAX,5.64070351758794
Mesa Airlines Inc.,LBB,4.399792315680166
Mesa Airlines Inc.,LFT,5.1474878444084275
Mesa Airlines Inc.,LGA,6.291637385804638
Mesa Airlines Inc.,LGB,3.8143851508120648
Mesa Airlines Inc.,LIT,6.578512396694215
Mesa Airlines Inc.,MAF,4.668632075471698
Mesa Airlines Inc.,MCI,5.374683544303798
Mesa Airlines Inc.,MDT,3.9323308270676693
Mesa Airlines Inc.,MEM,6.267901234567901
Mesa Airlines Inc.,MFE,3.7627329192546584
Mesa Airlines Inc.,MIA,5.970588235294118
Mesa Airlines Inc.,MKE,8.023017902813299
Mesa Airlines Inc.,MLI,4.795302013422819
Mesa Airlines Inc.,MOB,4.634285714285714
Mesa Airlines Inc.,MRY,2.3947990543735225
Mesa Airlines Inc.,MSP,6.354819633353046
Mesa Airlines Inc.,MSY,4.2408376963350785
Mesa Airlines Inc.,MTJ,5.310897435897436
Mesa Airlines Inc.,OAK,5.355555555555555
Mesa Airlines Inc.,OKC,6.299729625337968
Mesa Airlines Inc.,OMA,4.396739130434782
Mesa Airlines Inc.,ONT,4.626112759643917
Mesa Airlines Inc.,ORF,4.833852544132918
Mesa Airlines Inc.,PBI,5.0
Mesa Airlines Inc.,PHL,7.210600706713781
Mesa Airlines Inc.,PHX,10.346969521381387
Mesa Airlines Inc.,PIA,4.484641638225256
Mesa Airlines Inc.,PIT,5.334398976982097
Mesa Airlines Inc.,PNS,4.495626822157434
Mesa Airlines Inc.,PSP,5.882666666666666
Mesa Airlines Inc.,PVD,4.061564059900166
Mesa Airlines Inc.,PWM,3.8181818181818183
Mesa Airlines Inc.,RAP,6.761744966442953
Mesa Airlines Inc.,RDU,6.325456498388829
Mesa Airlines Inc.,RIC,8.194513715710723
Mesa Airlines Inc.,RNO,4.384347826086956
Mesa Airlines Inc.,ROC,6.9789029535864975
Mesa Airlines Inc.,RSW,5.25
Mesa Airlines Inc.,SAT,3.9338677354709417
Mesa Airlines Inc.,SAV,4.247443762781186
Mesa Airlines Inc.,SBA,4.209424083769633
Mesa Airlines Inc.,SBP,3.815412186379928
Mesa Airlines Inc.,SDF,7.983157894736842
Mesa Airlines Inc.,SHV,5.723404255319149
Mesa Airlines Inc.,SJC,3.0
Mesa Airlines Inc.,SLC,7.372007366482505
Mesa Airlines Inc.,SMF,4.875
Mesa Airlines Inc.,STL,6.1002227171492205
Mesa Airlines Inc.,STS,3.61744966442953
Mesa Airlines Inc.,SYR,5.196517412935323
Mesa Airlines Inc.,TPA,7.666666666666667
Mesa Airlines Inc.,TUL,4.574819401444788
Mesa Airlines Inc.,TUS,4.693333333333333
Mesa Airlines Inc.,TYS,4.601659751037344
Mesa Airlines Inc.,VPS,7.785714285714286
Mesa Airlines Inc.,XNA,10.495535714285714
Peninsula Airways Inc.,ANC,3.395759717314488
Peninsula Airways Inc.,DUT,2.706306306306306
Republic Airlines,ABQ,6.997619047619048
Republic Airlines,ACK,8.471428571428572
Republic Airlines,ALB,5.295918367346939
Republic Airlines,ATL,9.667592914206322
Republic Airlines,AUS,7.196902654867257
Republic Airlines,BDL,6.030898876404494
Republic Airlines,BGR,5.194991055456172
Republic Airlines,BHM,6.054347826086956
Republic Airlines,BNA,8.733860891295294
Republic Airlines,BOI,5.344262295081967
Republic Airlines,BOS,10.712450592885375
Republic Airlines,BRO,5.361963190184049
Republic Airlines,BTR,5.3
Republic Airlines,BTV,4.852657004830918
Republic Airlines,BUF,5.559266802443992
Republic Airlines,BWI,5.606334841628959
Republic Airlines,BZN,7.0
Republic Airlines,CAE,5.705882352941177
Republic Airlines,CHA,3.6666666666666665
Republic Airlines,CHS,7.360197368421052
Republic Airlines,CID,6.369230769230769
Republic Airlines,CLE,7.085336538461538
Republic Airlines,CLT,11.318988865482996
Republic Airlines,CMH,6.458540873132142
Republic Airlines,COS,7.857142857142857
Republic Airlines,CRP,4.827586206896552
Republic Airlines,CVG,7.149825783972125
Republic Airlines,DAY,6.116666666666666
Republic Airlines,DCA,8.413398990820111
Republic Airlines,DEN,10.93016241299304
Republic Airlines,DFW,11.224
Republic Airlines,DRO,8.022388059701493
Republic Airlines,DSM,7.1701902748414374
Republic Airlines,DTW,9.022552255225522
Republic Airlines,ELP,5.2968236582694415
Republic Airlines,EWR,9.591708168390584
Republic Airlines,EYW,5.4644268774703555
Republic Airlines,FAR,5.681818181818182
Republic Airlines,FCA,4.25
Republic Airlines,FSD,10.131578947368421
Republic Airlines,GJT,4.413265306122449
Republic Airlines,GRR,6.8014018691588785
Republic Airlines,GSO,7.6419753086419755
Republic Airlines,GSP,5.184873949579832
Republic Airlines,HHH,7.23404255319149
Republic Airlines,HOU,8.153846153846153
Republic Airlines,HRL,5.864238410596027
Republic Airlines,HSV,5.864485981308412
Republic Airlines,IAD,7.4338624338624335
Republic Airlines,IAH,8.572520852641334
Republic Airlines,ICT,4.796078431372549
Republic Airlines,ILM,5.178571428571429
Republic Airlines,IND,7.22227414330218
Republic Airlines,JAX,6.664393570384803
Republic Airlines,JFK,13.549346879535559
Republic Airlines,LAN,6.868421052631579
Republic Airlines,LEX,5.836363636363636
Republic Airlines,LFT,5.7910112359550565
Republic Airlines,LGA,9.470252816707887
Republic Airlines,LIT,8.085271317829458
Republic Airlines,LNK,5.362068965517241
Republic Airlines,MAF,5.449021627188466
Republic Airlines,MCI,5.457926252757643
Republic Airlines,MCO,13.375
Republic Airlines,MDT,6.203703703703703
Republic Airlines,MEM,5.854915254237288
Republic Airlines,MFE,5.7272727272727275
Republic Airlines,MHT,6.038031319910514
Republic Airlines,MIA,7.147750167897918
